chrom	start	end	chunk_start	chunk_end	vcf_prefix	output_bcf	output_bcf_idx	output_vep	output_vep_idx
chr18_chunk1	105278	107893	10001	2846346	ukb24310_c18_b5_v1.chunk2	file-J1jfFg0J83pqvjJZF7bf2441	file-J1jfFjQJ83pkZQqJ8QKgqFkv	file-J1jfFjjJ83pVJJ7GgqVXpyYv	file-J1jfFk0J83pqq8fBJx49vbqG
chr18_chunk1	107895	111326	10001	2846346	ukb24310_c18_b5_v1.chunk3	file-J1jfJ18J83pk1FXzxGv3kvQy	file-J1jfJ2jJ83pkBy2y1FbqKJKJ	file-J1jfJ30J83pVx464FQzf3b8X	file-J1jfJ38J83pqbKV0pZXBZq09
chr18_chunk1	111331	115474	10001	2846346	ukb24310_c18_b5_v1.chunk4	file-J1jf9J0J83pp3Bk2vqGKPbkx	file-J1jf9KQJ83pkKf7fkJ8ZFqQz	file-J1jf9KjJ83pkbvGgYx7VZqV0	file-J1jf9KjJ83pY3qFx1z5jPVBJ
chr18_chunk1	115476	119998	10001	2846346	ukb24310_c18_b5_v1.chunk5	file-J1jf3xQJ83pgP1PkZJkPKbP6	file-J1jf3yjJ83pYQ5qPKB5612YV	file-J1jf3yjJ83pp6yvBQ2z9YQfQ	file-J1jf3z0J83pp6yvBQ2z9YQfX
chr18_chunk1	120002	126127	10001	2846346	ukb24310_c18_b6_v1.chunk1	file-J1jVzP0Jx9FKXBkpyjFvfxjp	file-J1jVzQQJx9F0b81bXFJ48vx3	file-J1jVzQjJx9FJ3556gyQYZj9q	file-J1jVzQjJx9FJ3556gyQYZj9x
chr18_chunk1	126128	132435	10001	2846346	ukb24310_c18_b6_v1.chunk2	file-J1jVzB0Jx9F0b81bXFJ48vvx	file-J1jVzF8Jx9F0b81bXFJ48vvz	file-J1jVzFQJx9F5p5Z51GqJ06Gz	file-J1jVzFjJx9F0b81bXFJ48vx1
chr18_chunk1	132437	140000	10001	2846346	ukb24310_c18_b6_v1.chunk3	file-J1jb320JPYz3k086XKXbzByj	file-J1jb33QJPYz3k086XKXbzByp	file-J1jb33jJPYz0JpVqp1XyvbBX	file-J1jb340JPYzBGZq1jJ4GB1xf
chr18_chunk1	140003	145846	10001	2846346	ukb24310_c18_b7_v1.chunk1	file-J1jf7JQJ83pY3k1X98948VyZ	file-J1jf7QQJ83pYXGFbzKk4Z8Vk	file-J1jf7QjJ83pqp5BB5G89F7zV	file-J1jf7V0J83px1YXx1pyKYqXk
chr18_chunk1	145848	150354	10001	2846346	ukb24310_c18_b7_v1.chunk2	file-J1jf880J83pp3Bk2vqGKPbY9	file-J1jf898J83pqp5BB5G89F84V	file-J1jf89QJ83pp6yvBQ2z9YVQz	file-J1jf89jJ83pQ2pjgbKpxx847
chr18_chunk1	150356	155988	10001	2846346	ukb24310_c18_b7_v1.chunk3	file-J1jf840J83pgVJGkjZ4jg343	file-J1jf858J83pgVJGkjZ4jg347	file-J1jf85QJ83pY3qFx1z5jPV4F	file-J1jf85jJ83pkbvGgYx7VZqBJ
chr18_chunk1	155995	159999	10001	2846346	ukb24310_c18_b7_v1.chunk4	file-J1jf4V8J83pqp5BB5G89F6Fy	file-J1jf4XQJ83pf1K202JZjZz0J	file-J1jf4XjJ83pYQ5qPKB5612b0	file-J1jf4XjJ83pYQ5qPKB5612b2
chr18_chunk1	160002	165960	10001	2846346	ukb24310_c18_b8_v1.chunk1	file-J1jZyvQJPYz6GQF0K8yf6VxF	file-J1jZyy0JPYz8G7G14VK06kXG	file-J1jZyy8JPYz7JvqXjVzbVvv4	file-J1jZyy8JPYzBgzJQYzvPf5GB
chr18_chunk1	165961	171137	10001	2846346	ukb24310_c18_b8_v1.chunk2	file-J1jf8GjJ83pY3k1X98948X5J	file-J1jf8K0J83pp3QQ8b8XppPF1	file-J1jf8K8J83pq1Q09pqGB3f54	file-J1jf8KQJ83pqkb68xB2zq1Kq
chr18_chunk1	171140	176739	10001	2846346	ukb24310_c18_b8_v1.chunk3	file-J1jf7K0J83pyKq6BJyZk5kkz	file-J1jf7PjJ83pp6yvBQ2z9YVBg	file-J1jf7Q0J83pp6yvBQ2z9YVBq	file-J1jf7Q8J83pqp5BB5G89F7zJ
chr18_chunk1	176742	179999	10001	2846346	ukb24310_c18_b8_v1.chunk4	file-J1jf1f8J83py7kPZ6vz47Z57	file-J1jf1g8J83pyXBkpyjFvx1Vz	file-J1jf1gQJ83pV2yZ2qpZ11k9p	file-J1jf1gQJ83pQp4yy6jqVb1j0
chr18_chunk1	180001	185980	10001	2846346	ukb24310_c18_b9_v1.chunk1	file-J1jf77jJ83pf1K202JZjbVjg	file-J1jf798J83pb0g90JVx2kG9X	file-J1jf798J83pQ2pjgbKpxx7yV	file-J1jf79QJ83pqp5BB5G89F6k2
chr18_chunk1	185981	192500	10001	2846346	ukb24310_c18_b9_v1.chunk2	file-J1jf72QJ83pp6yvBQ2z9YV7J	file-J1jf73jJ83pp6yvBQ2z9YV8J	file-J1jf740J83pQ2pjgbKpxx7vz	file-J1jf748J83pqp5BB5G89F6g9
chr18_chunk1	192508	199998	10001	2846346	ukb24310_c18_b9_v1.chunk3	file-J1jf920J83pY3qFx1z5jPVB4	file-J1jf93QJ83pvjbXfFvv8bJ83	file-J1jf93QJ83pgVJGkjZ4jg3BJ	file-J1jf93jJ83pX9gG5PFFFf6FP
chr18_chunk1	200002	206745	10001	2846346	ukb24310_c18_b10_v1.chunk1	file-J1jVxJ0Jx9F29pJJPQQB7JYf	file-J1jVxK8Jx9F2bJ2Qf7Bk786F	file-J1jVxKQJx9F2bJ2Qf7Bk786J	file-J1jVxKjJx9FF758k5fgv0QG8
chr18_chunk1	206751	213076	10001	2846346	ukb24310_c18_b10_v1.chunk2	file-J1jVyJ0Jx9FJqz51JkXzf003	file-J1jVyP0Jx9FKVzQXGBYFq6j6	file-J1jVyPQJx9F43pVbf4YYyVfy	file-J1jVyQ0Jx9FP9g82XgJ99fp4
chr18_chunk1	213082	219996	10001	2846346	ukb24310_c18_b10_v1.chunk3	file-J1jX16jJx9FPKkzF0q38xGK1	file-J1jX18QJx9F282XJZ14Xb19f	file-J1jX18jJx9F0vKxQXqPyykGp	file-J1jX18jJx9FBBjXx12PjF67G
chr18_chunk1	220002	226058	10001	2846346	ukb24310_c18_b11_v1.chunk1	file-J1jJqy0Jbp59By2y1FbpxZP4	file-J1jJqz8Jbp5Jqz51JkXzJyxg	file-J1jJqzQJbp517G1KpKvxKfFv	file-J1jJqzjJbp529pJJPQQ9pQyQ
chr18_chunk1	226061	232580	10001	2846346	ukb24310_c18_b11_v1.chunk2	file-J1jJv9QJbp5K7kPZ6vz3FB89	file-J1jJvBjJbp56kY8bGYvFZg7k	file-J1jJvF0Jbp56kY8bGYvFZg7x	file-J1jJvF8Jbp56GQF0K8yb97JK
chr18_chunk1	232582	239997	10001	2846346	ukb24310_c18_b11_v1.chunk3	file-J1jJz80Jbp5JG983Gy3ZqF87	file-J1jJz98Jbp5P8bVQ6KQq1GJZ	file-J1jJz9QJbp5PKkzF0q38ZxfQ	file-J1jJz9jJbp5P8bVQ6KQq1GJp
chr18_chunk1	240002	247136	10001	2846346	ukb24310_c18_b12_v1.chunk1	file-J1jJv4QJbp56GQF0K8yb97GB	file-J1jJv60Jbp56kY8bGYvFZg79	file-J1jJv68Jbp51vKFJy9qpfKzk	file-J1jJv6QJbp56GQF0K8yb97GG
chr18_chunk1	247140	253473	10001	2846346	ukb24310_c18_b12_v1.chunk2	file-J1jJv70Jbp5FGG2xb8zpky4P	file-J1jJv8QJbp5P0zjX3vV3GZpQ	file-J1jJv8jJbp51vKFJy9qpfP01	file-J1jJv90Jbp529pJJPQQ9pV0J
chr18_chunk1	253478	259998	10001	2846346	ukb24310_c18_b12_v1.chunk3	file-J1jJqJ8Jbp5K7kPZ6vz3F9ZY	file-J1jJqP8Jbp52XJGFQzV6Y09B	file-J1jJqP8Jbp5948QVyYzJ6g6P	file-J1jJqPQJbp563J69PK6Px23k
chr18_chunk1	260004	266850	10001	2846346	ukb24310_c18_b13_v1.chunk1	file-J1jJvJ8Jbp51vKFJy9qpfP16	file-J1jJvKQJbp586B1k0Z4bQzYv	file-J1jJvKjJbp5P6f6ZGfxj28F1	file-J1jJvP0Jbp586B1k0Z4bQzZ0
chr18_chunk1	266851	272187	10001	2846346	ukb24310_c18_b13_v1.chunk2	file-J1jJxb8Jbp5GQbBFZ9JqFGXJ	file-J1jJxfQJbp5PkbqGpj7Z6b2F	file-J1jJxfjJbp5PkbqGpj7Z6b2J	file-J1jJxg0Jbp51Y62gPyQ18pgV
chr18_chunk1	272188	279996	10001	2846346	ukb24310_c18_b13_v1.chunk3	file-J1jK1XjJbp5B13VxX4BV397X	file-J1jK1Z8Jbp567VbZvzXbvQZF	file-J1jK1ZQJbp57zkFGfB83B956	file-J1jK1ZjJbp53f8bGV4kkKk00
chr18_chunk1	280001	286524	10001	2846346	ukb24310_c18_b14_v1.chunk1	file-J1jZzGjJPYz8G7G14VK06kXx	file-J1jZzK8JPYz6jQV0q3FX6Jx5	file-J1jZzKQJPYz17G1KpKvy11k1	file-J1jZzKjJPYzK7kPZ6vz47Kgz
chr18_chunk1	286525	292836	10001	2846346	ukb24310_c18_b14_v1.chunk2	file-J1jZzz8JPYz1vKFJy9qqBzYy	file-J1jb00jJPYzFbKV0pZXBZX4V	file-J1jb010JPYz9By2y1FbqK395	file-J1jb018JPYz63J69PK60bb19
chr18_chunk1	292838	300000	10001	2846346	ukb24310_c18_b14_v1.chunk3	file-J1jb2bQJPYz9YyJ0ZXyjGBq7	file-J1jb2g0JPYzFb4qBJjVYbB7z	file-J1jb2g0JPYzFb4qBJjVYbB81	file-J1jb2g8JPYz0JpVqp1XyvbB4
chr18_chunk1	300002	305859	10001	2846346	ukb24310_c18_b15_v1.chunk1	file-J1jJvb0Jbp5Fq8fBJx498X7Z	file-J1jJvfQJbp5Fq8fBJx498X7f	file-J1jJvfjJbp5P6f6ZGfxj28G3	file-J1jJvfjJbp59j3G23kXPkkK0
chr18_chunk1	305863	312167	10001	2846346	ukb24310_c18_b15_v1.chunk2	file-J1jJvkQJbp51JJ7GgqVXBZJX	file-J1jJvpjJbp522q71kyg4q7Vg	file-J1jJvq0Jbp5Fq8fBJx498X7v	file-J1jJvq8Jbp5Fq8fBJx498X7y
chr18_chunk1	312171	317974	10001	2846346	ukb24310_c18_b15_v1.chunk3	file-J1jJvp8Jbp5P6f6ZGfxj28G8	file-J1jJvqjJbp5B13VxX4BV2ZzX	file-J1jJvv0Jbp57K419fVKV16GK	file-J1jJvv8Jbp51yVX6B6F1kPzx
chr18_chunk1	317976	319996	10001	2846346	ukb24310_c18_b15_v1.chunk4	file-J1jJgZ8Jbp56jQV0q3FVJJGp	file-J1jJgb8Jbp56kbQGJ1p96VGK	file-J1jJgbQJbp517G1KpKvxKZ72	file-J1jJgbjJbp529pJJPQQ9k7z8
chr18_chunk1	320003	326472	10001	2846346	ukb24310_c18_b16_v1.chunk1	file-J1jb10jJPYz3G56f7G286bPz	file-J1jb128JPYzG64k1qpxxQXjG	file-J1jb12QJPYzB8fFJ7g4v2Y2z	file-J1jb12QJPYzG8BYj9By39K0Z
chr18_chunk1	326473	333048	10001	2846346	ukb24310_c18_b16_v1.chunk2	file-J1jJqzjJbp5948QVyYzJ6g9x	file-J1jJv18Jbp5P0zjX3vV3GZkQ	file-J1jJv1QJbp5FGG2xb8zpky3q	file-J1jJv1jJbp51vKFJy9qpfKz5
chr18_chunk1	333051	339994	10001	2846346	ukb24310_c18_b16_v1.chunk3	file-J1jJx1QJbp53f8bGV4kkK4Jy	file-J1jJx30Jbp5P6f6ZGfxj28J4	file-J1jJx38Jbp59j3G23kXPkkKz	file-J1jJx38Jbp5P6f6ZGfxj28J6
chr18_chunk1	340002	346786	10001	2846346	ukb24310_c18_b17_v1.chunk1	file-J1jJv68Jbp522q71kyg4q7Bj	file-J1jJv80Jbp56VYfyK560gz3p	file-J1jJv88Jbp517G1KpKvxKfK9	file-J1jJv8QJbp51pPV2FY6PfQKp
chr18_chunk1	346787	352577	10001	2846346	ukb24310_c18_b17_v1.chunk2	file-J1jJv3jJbp54vffVvBjxkQg7	file-J1jJv58Jbp56VYfyK560gz3f	file-J1jJv5QJbp529pJJPQQ9pV00	file-J1jJv5jJbp517G1KpKvxKfJV
chr18_chunk1	352582	359998	10001	2846346	ukb24310_c18_b17_v1.chunk3	file-J1jJvQ0Jbp59ZQqJ8QKfyvkP	file-J1jJvV8Jbp59ZQqJ8QKfyvky	file-J1jJvVQJbp5P6f6ZGfxj28FV	file-J1jJvVjJbp573b826x1pVg4p
chr18_chunk1	360003	366428	10001	2846346	ukb24310_c18_b18_v1.chunk1	file-J1j1jFjJVfx4vffVvBjvj0GK	file-J1j1jJ8JVfxB3QQ8b8XkPg7g	file-J1j1jJQJVfx82FK2PJVVzFk1	file-J1j1jJQJVfxB3QQ8b8XkPg7q
chr18_chunk1	366429	371744	10001	2846346	ukb24310_c18_b18_v1.chunk2	file-J1j1k6QJVfxKKq6BJyZgY7X8	file-J1j1k80JVfxKKq6BJyZgY7XB	file-J1j1k80JVfx82FK2PJVVzFkY	file-J1j1k88JVfx2YPf515fx4bF1
chr18_chunk1	371751	379999	10001	2846346	ukb24310_c18_b18_v1.chunk3	file-J1j1x20JVfx0kb0KFGXK8886	file-J1j1x3jJVfx11p9k4Y0JV2F4	file-J1j1x40JVfx11p9k4Y0JV2F6	file-J1j1x48JVfx282XJZ14VFKV6
chr18_chunk1	380001	386784	10001	2846346	ukb24310_c18_b19_v1.chunk1	file-J1gZF78Jv7kvVXQ8X6x0VYG4	file-J1gZF9QJv7kvVXQ8X6x0VYGX	file-J1gZFB0Jv7kQb81bXFJ0jbG6	file-J1gZFBjJv7kvVXQ8X6x0VYGg
chr18_chunk1	386786	393177	10001	2846346	ukb24310_c18_b19_v1.chunk2	file-J1gZBq0Jv7kpBjXx12PZq2q2	file-J1gZBxQJv7kXzXP1YbBxZpj2	file-J1gZBxjJv7kpvP8z61yPZXJj	file-J1gZBy0Jv7kqvjJZF7bXQfYy
chr18_chunk1	393183	399996	10001	2846346	ukb24310_c18_b19_v1.chunk3	file-J1gZBp8Jv7kY0f4y56G8pPPg	file-J1gZBxQJv7kYpqQ68bF4JPYV	file-J1gZBy0Jv7kQb81bXFJ0jb7k	file-J1gZBy0Jv7kx3556gyQQF747
chr18_chunk1	400005	406494	10001	2846346	ukb24310_c18_b20_v1.chunk1	file-J1gZBp0Jv7kQb81bXFJ0jb7g	file-J1gZBv0Jv7kpvP8z61yPZXJf	file-J1gZBvQJv7kQQ51172q5fQQf	file-J1gZBvjJv7kYFqGX25BfjJv5
chr18_chunk1	406495	413180	10001	2846346	ukb24310_c18_b20_v1.chunk2	file-J1gZBx0Jv7kkYvZYbkGZKpgV	file-J1gZByQJv7kVpPV2FY6GfJ7p	file-J1gZByjJv7kX9pJJPQQ67YF7	file-J1gZByjJv7kX9pJJPQQ67YF9
chr18_chunk1	413181	420000	10001	2846346	ukb24310_c18_b20_v1.chunk3	file-J1gZFyjJv7kx3556gyQQF7Gg	file-J1gZG08Jv7kkYvZYbkGZKq29	file-J1gZG0QJv7kfBk66qv9v2x0g	file-J1gZG0jJv7kfBk66qv9v2x0k
chr18_chunk1	420004	426430	10001	2846346	ukb24310_c18_b21_v1.chunk1	file-J1gZF8jJv7kb96bGzX9G79jB	file-J1gZFF8Jv7kV2yZ2qpZJ3f6G	file-J1gZFFQJv7kx3556gyQQF7FB	file-J1gZFFjJv7kbp5Z51Gq9Kb6x
chr18_chunk1	426431	433050	10001	2846346	ukb24310_c18_b21_v1.chunk2	file-J1j1jzQJVfx29gG5PFFBXGb6	file-J1j1k10JVfxB3QQ8b8XkPg8J	file-J1j1k18JVfx25Kx5Qb8p1747	file-J1j1k1jJVfxBbVVffqx214P3
chr18_chunk1	433052	439999	10001	2846346	ukb24310_c18_b21_v1.chunk3	file-J1j1q6QJVfxGjbXfFvv7Yx1p	file-J1j1q80JVfxGPF5f7v84j3fk	file-J1j1q88JVfx9Kf7fkJ8Y745B	file-J1j1q8QJVfxGPF5f7v84j3fq
chr18_chunk1	440001	445316	10001	2846346	ukb24310_c18_b22_v1.chunk1	file-J1j1pbjJVfxFbKV0pZX8V0gf	file-J1j1pg8JVfx29pJJPQQ8Z96b	file-J1j1pgQJVfxJqz51JkXyP9zx	file-J1j1pgjJVfx6kbQGJ1p8P7Gb
chr18_chunk1	445317	451928	10001	2846346	ukb24310_c18_b22_v1.chunk2	file-J1j3jZjJPb0qvjJZF7bb67X7	file-J1j3jg8JPb0z6f6ZGfxgQyyk	file-J1j3jgjJPb0VpPV2FY6KqZ0V	file-J1j3jj8JPb0QQ51172q80yvF
chr18_chunk1	451931	459998	10001	2846346	ukb24310_c18_b22_v1.chunk3	file-J1j3qJ8JPb0fkY8bGYvBqGVX	file-J1j3qP0JPb0V2yZ2qpZPYF5q	file-J1j3qP8JPb0vVXQ8X6x3QJzG	file-J1j3qP8JPb0bp5Z51GqFpk40
chr18_chunk1	460002	466294	10001	2846346	ukb24310_c18_b23_v1.chunk1	file-J1j1jP8JVfxFkb68xB2y6vy1	file-J1j1jQQJVfxBbVVffqx214GF	file-J1j1jQjJVfx4vffVvBjvj0J6	file-J1j1jV0JVfxBbVVffqx214GP
chr18_chunk1	466296	472438	10001	2846346	ukb24310_c18_b23_v1.chunk2	file-J1j1k0QJVfxKKq6BJyZgY7Vz	file-J1j1k20JVfxF1Q09pqG8Qj1Y	file-J1j1k2QJVfxPKkzF0q37kvg8	file-J1j1k2jJVfx2YPf515fx4bBq
chr18_chunk1	472440	479989	10001	2846346	ukb24310_c18_b23_v1.chunk3	file-J1j1qf8JVfx33qFx1z5gF6Y3	file-J1j1qgjJVfxB3Bk2vqGJGkxQ	file-J1j1qj0JVfx9Kf7fkJ8Y8F7X	file-J1j1qj8JVfx9Kf7fkJ8Y8F7Z
chr18_chunk1	480005	486311	10001	2846346	ukb24310_c18_b24_v1.chunk1	file-J1j1gv0JVfxFp5BB5G87yzKq	file-J1j1gx8JVfx6GQF0K8yZF5GY	file-J1j1gxQJVfx4vffVvBjvj0FQ	file-J1j1gxjJVfxP0zjX3vV2V0Zx
chr18_chunk1	486313	492759	10001	2846346	ukb24310_c18_b24_v1.chunk2	file-J1j1j5jJVfx6VYfyK56PGqv7	file-J1j1j70JVfx6kY8bGYvBXXPK	file-J1j1j78JVfxBbVVffqx214FG	file-J1j1j7QJVfx6GQF0K8yZF5JP
chr18_chunk1	492761	500000	10001	2846346	ukb24310_c18_b24_v1.chunk3	file-J1j1q1QJVfx6kbQGJ1p8P7JF	file-J1j1q30JVfx9Kf7fkJ8Y744b	file-J1j1q38JVfx7VJGkjZ4gZFQf	file-J1j1q3QJVfx9Kf7fkJ8Y744g
chr18_chunk1	500002	504405	10001	2846346	ukb24310_c18_b25_v1.chunk1	file-J1gZYjQJqpFZgFVX7K53BVFp	file-J1gZYp0JqpFYFvVbVGFg0B3J	file-J1gZYp8JqpFQgz1QQ1vkX6b4	file-J1gZYp8JqpFVPGb1Zpzyf122
chr18_chunk1	504410	510379	10001	2846346	ukb24310_c18_b25_v1.chunk2	file-J1gZXf8JqpFVB69BgBFyYBf3	file-J1gZXgjJqpFQ659VFYPgj3vb	file-J1gZXjQJqpFp3Bk2vqGFPfpy	file-J1gZXkQJqpFkKf7fkJ8VFY1g
chr18_chunk1	510386	513058	10001	2846346	ukb24310_c18_b25_v1.chunk3	file-J1gZZfjJqpFp3Bk2vqGFPfxz	file-J1gZZj0JqpFX9pJJPQQ67bB6	file-J1gZZj8JqpFy7kPZ6vz0VF9z	file-J1gZZjQJqpFxqz51JkXvyqb7
chr18_chunk1	513059	515854	10001	2846346	ukb24310_c18_b25_v1.chunk4	file-J1gZbkQJqpFjG7G14VKGXQ9y	file-J1gZbq0JqpFx3556gyQQFv3y	file-J1gZbq8JqpFx3556gyQQFv40	file-J1gZbqQJqpFQp4yy6jqxVFJG
chr18_chunk1	515860	519999	10001	2846346	ukb24310_c18_b25_v1.chunk5	file-J1gZJz8JqpFkYvZYbkGZKqXy	file-J1gZK08JqpFk0YpkjQ9K7PV9	file-J1gZK0QJqpFXj5k8fB7QV41X	file-J1gZK0jJqpFqG8zbJkgxjKkG
chr18_chunk1	520005	525708	10001	2846346	ukb24310_c18_b26_v1.chunk1	file-J1j3jz0JPb0VPGb1ZpzV7Yk4	file-J1j3k08JPb0X2q71kyg41fby	file-J1j3k0QJPb0VpPV2FY6KqZ1g	file-J1j3k0jJPb0fkbQGJ1p8V9gy
chr18_chunk1	525714	531548	10001	2846346	ukb24310_c18_b26_v1.chunk2	file-J1j3jY8JPb0X2q71kyg41fVp	file-J1j3jZjJPb0X9pJJPQQ8fV5Q	file-J1j3jb0JPb0YFvVbVGFjvFyB	file-J1j3jbQJPb0zKkzF0q380994
chr18_chunk1	531552	536394	10001	2846346	ukb24310_c18_b26_v1.chunk3	file-J1j1k1QJVfxFGG2xb8zkvGKQ	file-J1j1k30JVfxF1Q09pqG8Qj1f	file-J1j1k38JVfxB3QQ8b8XkPg8P	file-J1j1k3QJVfx3XGFbzKk2xzgF
